Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
batter's helmet,Navy blue,No,1040,260,Blue,Blue,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,CapHelmetBaseball1,11596,zRQ6hi9FeiQcLXwzH
batter's helmet,Green,No,1040,260,Green,Green,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,CapHelmetBaseball2,11597,GfWeB9jgoCTfuG9Lv
batter's helmet,Orange,No,1040,260,Black,Orange,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,CapHelmetBaseball3,11598,ohKfr9GPDP7QdRSnC
batter's helmet,Yellow,No,1040,260,Black,Yellow,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,CapHelmetBaseball4,11599,4bFJaJ5S9qqevW4sx
bear cap,Brown,No,1120,280,Brown,Beige,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,CapBangsBear0,5330,qmkSD7yKDpFvdxcPK
bear cap,Black,No,1120,280,Black,Beige,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,CapBangsBear1,11704,6Lrqy6EP9zYBc9Cvj
bear cap,Pink,No,1120,280,Pink,Beige,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,CapBangsBear2,11705,CK638wXoN5uPsRbYJ
bear cap,Blue,No,1120,280,Light blue,White,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,CapBangsBear3,11706,MfoAxTnsMmTQBic6g
beret,Berry red,No,880,220,Red,Red,1x1,Able Sisters,All Year,Yes,1.0.0,Elegant,everyday; formal; party,Yes,For sale,CapHatBeret0,5260,iPsbB4mbQ899q2j57
beret,Blue,No,880,220,Blue,Blue,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,For sale,CapHatBeret1,11523,9CLccmJpKhs7z7GsP
beret,Green,No,880,220,Green,Green,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,For sale,CapHatBeret2,11524,39uW3hcrPpBpudJrm
beret,Mustard,No,880,220,Yellow,Yellow,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday; formal; party,Yes,For sale,CapHatBeret3,11525,gW77mBgBYahG3WcYf
beret,Gray,No,880,220,Gray,Gray,1x1,Able Sisters,All Year,Yes,1.0.0,Elegant,everyday; formal; party,Yes,For sale,CapHatBeret4,11526,RumHCxfL5TsdeSodA
beret,White,No,880,220,White,White,1x1,Able Sisters,All Year,Yes,1.0.0,Elegant,everyday; formal; party,Yes,For sale,CapHatBeret5,11527,4cJGWuLDDa2emHT9H
bicycle helmet,Blue,No,1100,275,Light blue,Black,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty,Yes,For sale,CapHatCyclemet0,5282,kWrRgRFJ8PYExJvL6
bicycle helmet,Navy blue,No,1100,275,Blue,Black,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty,Yes,For sale,CapHatCyclemet1,10219,tXGWFr2hrkQg6XgKy
bicycle helmet,Red,No,1100,275,Red,Black,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty,Yes,For sale,CapHatCyclemet2,10220,QDn7xQHdWZ6xPh3BT
bicycle helmet,Lime,No,1100,275,Yellow,Black,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty,Yes,For sale,CapHatCyclemet3,10221,mM2hGRaCP5ZaDdab6
bicycle helmet,Green,No,1100,275,Green,Black,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty,Yes,For sale,CapHatCyclemet4,10222,qqDW5HCEQdMJx5H5B
bicycle helmet,Orange,No,1100,275,Orange,Black,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty,Yes,For sale,CapHatCyclemet5,10223,4GFrms76iFwwqSCkm
bicycle helmet,Purple,No,1100,275,Purple,Black,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty,Yes,For sale,CapHatCyclemet6,10224,D2BTXoTXvvGwzyyuF
bicycle helmet,Pink,No,1100,275,Pink,Black,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty,Yes,For sale,CapHatCyclemet7,10225,RZCHqdZeoMmDoGm4m
birthday hat,Blue,No,NFS,600,Light blue,White,1x1,Birthday,All Year,No,1.0.0,Gorgeous,party,Yes,Not for sale,CapHatBirthday0,4800,zndsngwExKbWTahZf
birthday hat,Yellow,No,NFS,600,Yellow,White,1x1,Birthday,All Year,No,1.0.0,Gorgeous,party,Yes,Not for sale,CapHatBirthday1,11031,KxQKjRzS2zDaXTS38
birthday hat,Pink,No,NFS,600,Pink,White,1x1,Birthday,All Year,No,1.0.0,Gorgeous,party,Yes,Not for sale,CapHatBirthday2,11032,SHSKySrv2c9QJHFbt
blue rose crown,Blue,Yes,NFS,12000,Blue,Blue,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; vacation,Yes,Not for sale,CapOrnamentRose4,7377,FMTDb2CYPMNxEfjTu
bowler hat with ribbon,Blue,No,1100,275,Light blue,Light blue,1x1,Able Sisters,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,For sale,CapHatBowler0,5296,WERjZwsMPdiWTSW75
bowler hat with ribbon,Beige,No,1100,275,Beige,Beige,1x1,Able Sisters,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,For sale,CapHatBowler1,10882,Zw2YFExjKxhPLh8m9
bowler hat with ribbon,Green,No,1100,275,Green,Green,1x1,Able Sisters,All Year,Yes,1.0.0,Elegant,fairy tale; formal; party,Yes,For sale,CapHatBowler2,10883,X7h5XGKTRyvZYhKvz
bowler hat with ribbon,Red,No,1100,275,Red,Red,1x1,Able Sisters,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,For sale,CapHatBowler3,10884,DXBymHgCPFMRd9ruP
bowler hat with ribbon,Pink,No,1100,275,Pink,Pink,1x1,Able Sisters,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,For sale,CapHatBowler4,10885,S6CNHQKo3qjp4rYvW
bridal veil,,No,4600,1150,White,Colorful,1x1,Wedding Season,All Year,No,1.2.0,Elegant,,No,Not for sale,CapWigWedding,5692,8bavS95pnPk55RWhq
bun wig,Pink,No,1440,360,Pink,Colorful,1x1,Able Sisters,All Year,Yes,1.0.0,Cute,theatrical,No,For sale,CapWigDoublebun0,5693,3dY6G9juEFXKBWDjL
bun wig,Blue,No,1440,360,Blue,Colorful,1x1,Able Sisters,All Year,No,1.0.0,Cute,theatrical,No,For sale,CapWigDoublebun1,11888,SyzZ7uDqxmmvT5oWR
bun wig,Mustard,No,1440,360,Yellow,Colorful,1x1,Able Sisters,All Year,Yes,1.0.0,Cute,theatrical,No,For sale,CapWigDoublebun2,11889,cLo5L7JBf2GSajf58
bun wig,White,No,1440,360,White,Colorful,1x1,Able Sisters,All Year,No,1.0.0,Cute,theatrical,No,For sale,CapWigDoublebun3,11890,iHzbGt8cd8noNaNhK
bun wig,Purple,No,1440,360,Purple,Colorful,1x1,Able Sisters,All Year,No,1.0.0,Cute,theatrical,No,For sale,CapWigDoublebun4,11891,EB9fqNu8wNpRwg8j7
bun wig,Green,No,1440,360,Green,Colorful,1x1,Able Sisters,All Year,No,1.0.0,Cute,theatrical,No,For sale,CapWigDoublebun5,11892,MaH5ns6crjCLnh4Xv
bun wig,Orange,No,1440,360,Orange,Colorful,1x1,Able Sisters,All Year,No,1.0.0,Cute,theatrical,No,For sale,CapWigDoublebun6,11893,Xi5zbpjv8DuMCGhSg
Bunny Day crown,,Yes,NFS,2400,Colorful,Colorful,1x1,Crafting,All Year,No,1.1.0a,Elegant,fairy tale; party; theatrical,Yes,Not for sale,CapOrnamentCEgg0,12445,22fHRtAozAf9F7KAP
bunny ears,Black,No,1120,280,Black,Black,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,For sale,CapOrnamentFBunny0,7209,guAKXMvkQjACjCeko
bunny ears,Pink,No,1120,280,Pink,Pink,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,For sale,CapOrnamentFBunny1,11902,ejbHqhzuDWKeRTJHB
bunny ears,Red,No,1120,280,Red,Red,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,For sale,CapOrnamentFBunny2,11903,Cp6KkLFeWf2ZjrxGG
bunny ears,Light blue,No,1120,280,Light blue,Light blue,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,For sale,CapOrnamentFBunny3,11904,vEGFBZeC8cs8uSHYX
bunny hood,Pink,No,1120,280,Pink,Pink,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party,No,For sale,CapBangsRabbit0,5325,kAc5WJ4RdbdwRZviu
bunny hood,Yellow,No,1120,280,Yellow,Yellow,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party,No,For sale,CapBangsRabbit1,11700,56pSbKmverxwgoWyA
bunny hood,White,No,1120,280,White,Light blue,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party,No,For sale,CapBangsRabbit2,11701,yspHESBTkZq8CtqQ2
captain's hat,White,No,1680,420,White,Black,1x1,Able Sisters,All Year,No,1.0.0,Cool,formal; work,Yes,For sale,CapHatCaptainWhite,5332,hKr3Y4nRnRQQji93W
cat cap,Navy blue,No,980,245,Blue,Pink,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,CapBangsCat0,5326,CJzRXGT2fjMnB3Rgh
cat cap,Brown,No,980,245,Brown,Pink,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,CapBangsCat1,11702,dsjqz48SY6TcQ7X7e
cat cap,White,No,980,245,White,Pink,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,No,For sale,CapBangsCat2,11703,vHB8gJoaSPoCJGkLz
catcher's mask,Red,No,1560,390,Red,Red,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,CapFullfaceCatcher0,6050,8zmdbp2tBykZTALsA
catcher's mask,Navy blue,No,1560,390,Blue,Blue,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,CapFullfaceCatcher1,11600,T5gi3Ez88i5d6CGsS
catcher's mask,Green,No,1560,390,Green,Green,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,CapFullfaceCatcher2,11601,nP3Qibz6spPJjfzuf
catcher's mask,Orange,No,1560,390,Black,Orange,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,CapFullfaceCatcher3,11602,FiRH6PxvgXwf7RXFL
catcher's mask,Yellow,No,1560,390,Black,Yellow,1x1,Able Sisters,All Year,No,1.0.0,Active,sporty; work,No,For sale,CapFullfaceCatcher4,11603,c9D7iWahWWuwwBhWm
cavalier hat,Blue,No,1600,400,Blue,Yellow,1x1,Able Sisters,All Year,No,1.0.0,Elegant,fairy tale; theatrical,Yes,For sale,CapHatCavalier0,5663,LiyDo5B8daue2r4yx
cavalier hat,Red,No,1600,400,Red,Yellow,1x1,Able Sisters,All Year,No,1.0.0,Elegant,fairy tale; theatrical,Yes,For sale,CapHatCavalier1,11807,jpuz4JgbGnmndBnrF
cavalier hat,Green,No,1600,400,Green,Yellow,1x1,Able Sisters,All Year,No,1.0.0,Elegant,fairy tale; theatrical,Yes,For sale,CapHatCavalier2,11808,7Hsa64WDuBsf9EWNk
chef's hat,White,No,840,210,White,White,1x1,Able Sisters,All Year,No,1.0.0,Simple,work,Yes,For sale,CapHatCockWhite,5140,nEKEfN4THZSYy2Fam
cherry hat,Red,Yes,NFS,1000,Red,Green,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,Not for sale,CapHatCherry0,9873,zAezFwCd6zTXDiLmH
chic mum crown,Colorful,Yes,NFS,960,Pink,Purple,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; vacation,Yes,Not for sale,CapOrnamentMum2,5118,k3yYLEyKr9hmD482c
chic rose crown,Purple,Yes,NFS,2880,Purple,Black,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; vacation,Yes,Not for sale,CapOrnamentRose3,5113,AFGYn6gsbgZv7hR7h
chic tulip crown,Colorful,Yes,NFS,1440,Purple,Pink,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; vacation,Yes,Not for sale,CapOrnamentTulip2,5103,egj5MuWKmQwuikuhY
coin headpiece,Gold,No,NFS,1350,Yellow,Colorful,1x1,Gulliver,All Year,No,1.0.0,Gorgeous,theatrical,No,Not for sale,CapHelmetCoinGold,6091,gZaTz678JajwxN46E
colorful striped knit cap,Red,No,880,220,Red,Colorful,1x1,Able Sisters,Winter,No,1.0.0,Cute,everyday; outdoorsy,Yes,For sale,CapHatColorful0,5409,9g2SAsCcRPBDN3a98
colorful striped knit cap,Blue,No,880,220,Blue,Colorful,1x1,Able Sisters,Winter,No,1.0.0,Cute,everyday; outdoorsy,Yes,For sale,CapHatColorful1,10957,MNneFtRkQ4zH3N8TD
colorful striped knit cap,Green,No,880,220,Green,Colorful,1x1,Able Sisters,Winter,No,1.0.0,Cute,everyday; outdoorsy,Yes,For sale,CapHatColorful2,10958,JvH9LbcQAaF3dFonA
colorful striped knit cap,Yellow,No,880,220,Yellow,Colorful,1x1,Able Sisters,Winter,No,1.0.0,Cute,everyday; outdoorsy,Yes,For sale,CapHatColorful3,10959,5umtCd4PB35mTEBfk
colorful striped knit cap,Purple,No,880,220,Purple,Colorful,1x1,Able Sisters,Winter,Yes,1.0.0,Cute,everyday; outdoorsy,Yes,For sale,CapHatColorful4,10960,kjWy2e4uNkWHZ3o3p
colorful striped knit cap,Light blue,No,880,220,Light blue,Colorful,1x1,Able Sisters,Winter,No,1.0.0,Cute,everyday; outdoorsy,Yes,For sale,CapHatColorful5,10961,Q2bPLK8wsnwGPMxN9
combat helmet,Avocado,No,1120,280,Green,Green,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy,Yes,For sale,CapHatCombat0,5316,bThWbsCsNjRFycArk
combat helmet,Brown,No,1120,280,Black,Brown,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy,Yes,For sale,CapHatCombat1,10226,4xSCqGw5N8a9AxF6i
composer's wig,Hair Color,No,1680,420,Colorful,Colorful,1x1,Able Sisters,All Year,No,1.0.0,Elegant,fairy tale; formal; party; theatrical; work,No,For sale,CapHelmetMusicBlack,5696,kmehP3Am6XP3sH2KN
cool hyacinth crown,Blue,Yes,NFS,1280,Blue,Orange,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; vacation,Yes,Not for sale,CapOrnamentHyacinth2,5097,95vRHFGEYo5ZGQssX
cool pansy crown,Colorful,Yes,NFS,960,Red,Blue,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; vacation,Yes,Not for sale,CapOrnamentPansy2,5106,GyeNhCRzLNF33hKqh
cool windflower crown,Colorful,Yes,NFS,960,Pink,Blue,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; vacation,Yes,Not for sale,CapOrnamentAnemone2,5100,8gj25M44duF3QM6Cu
cosmos crown,Colorful,Yes,NFS,480,Colorful,Colorful,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; vacation,Yes,Not for sale,CapOrnamentCosmos1,5108,jF2NZPn7WLhoNzDic
crown,Gold,No,1000000,250000,Yellow,Yellow,1x1,Able Sisters,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,For sale,CapOrnamentAQueen0,8000,HsmAmzyoymYTYqKFg
cute lily crown,Colorful,Yes,NFS,800,Pink,Orange,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; vacation,Yes,Not for sale,CapOrnamentYuri2,5115,7asbWZybHzvF3zE7j
cute rose crown,Colorful,Yes,NFS,960,Pink,Orange,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; vacation,Yes,Not for sale,CapOrnamentRose2,5112,Fj9YYwxNxHsQEy9vv
cycling cap,Blue,No,1100,275,White,Blue,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,CapHatCycle0,5257,3E8cqPTbQkn6s782m
cycling cap,Black & blue,No,1100,275,Blue,Black,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,CapHatCycle1,11668,nyyNBZsvn3jwbZ4Gd
cycling cap,Black & red,No,1100,275,Red,Black,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,CapHatCycle2,11669,TpW8PjjyqbTLYpSPi
cycling cap,Yellow & avocado,No,1100,275,Black,Yellow,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,CapHatCycle3,11670,r6hDFg37Hgnjd5vTd
cycling cap,Red & green,No,1100,275,Green,Red,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,CapHatCycle4,11671,GFa3NnPb5qaci6X8N
cycling cap,Red,No,1100,275,Red,Orange,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,CapHatCycle5,11672,joTipBDN2YiPMpAe4
cycling cap,Lime & purple,No,1100,275,Purple,Green,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,CapHatCycle6,11673,atXoAhZPftSWwfuNn
cycling cap,Blue & purple,No,1100,275,Pink,Purple,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; sporty,Yes,For sale,CapHatCycle7,11674,Gqg3MTGrfcxQEzgDw
DAL cap,Blue,No,NFS,1010,Blue,Yellow,1x1,Dodo Airlines,All Year,No,1.0.0,Simple,outdoorsy; sporty; vacation,Yes,Not for sale,CapHatDal0,12132,HmDxQzzqcLnkqBTAc
dandy hat,Camel,No,1100,275,Brown,Brown,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday,Yes,For sale,CapHatCasquette0,5333,2BeZbWe4SHpLpCYy3
dandy hat,Blue,No,1100,275,Light blue,Light blue,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday,Yes,For sale,CapHatCasquette1,11531,3wDCpqJQpzaj9CxYk
dandy hat,Green,No,1100,275,Green,Green,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday,Yes,For sale,CapHatCasquette2,11532,HbA8YckX9QtLbKrTp
dandy hat,Purple,No,1100,275,Purple,Purple,1x1,Able Sisters,All Year,No,1.0.0,Elegant,everyday,Yes,For sale,CapHatCasquette3,11533,ETjNE3CojZXppAi7y
dandy hat,Gray,No,1100,275,Gray,Gray,1x1,Able Sisters,All Year,Yes,1.0.0,Elegant,everyday,Yes,For sale,CapHatCasquette4,11534,wQ6Su5qGTyjJmy5g4
dandy hat,White,No,1100,275,White,White,1x1,Able Sisters,All Year,Yes,1.0.0,Elegant,everyday,Yes,For sale,CapHatCasquette5,11535,4mb7j2hfguEA5wZ5k
dark cosmos crown,Dark red,Yes,NFS,3360,Red,Red,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; vacation,Yes,Not for sale,CapOrnamentCosmos3,5110,jx7LXntCK2GiwXTo7
dark lily crown,Dark red,Yes,NFS,960,Red,Black,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; vacation,Yes,Not for sale,CapOrnamentYuri3,5116,tQPbQCDeX6muarGM2
dark tulip crown,Dark red,Yes,NFS,800,Red,Black,1x1,Crafting,All Year,No,1.0.0,Cute,fairy tale; party; vacation,Yes,Not for sale,CapOrnamentTulip3,5104,b4SfkEZZkMpc9qPDu
denim cap,Blue,No,770,192,Blue,Blue,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,Yes,For sale,CapHatDenim0,5256,eZgTWRWftQMBQQ7es
denim cap,Light blue,No,770,192,Light blue,Light blue,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; outdoorsy; sporty,Yes,For sale,CapHatDenim1,11520,mavAuYBGHCsYFM2TX
denim cap,Black,No,770,192,Black,Black,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,everyday; outdoorsy; sporty,Yes,For sale,CapHatDenim2,11521,ceSm5pXs7zvDcNQN9
denim cap,White,No,770,192,White,White,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,everyday; outdoorsy; sporty,Yes,For sale,CapHatDenim3,11522,hPaLtTcNfhbbDvwDj
detective hat,Brown,No,2100,525,Brown,Brown,1x1,Able Sisters,All Year,No,1.0.0,Elegant,work,Yes,For sale,CapHatDetective0,5371,SXLWLFCCLsThXCtvb
detective hat,Gray,No,2100,525,Gray,Gray,1x1,Able Sisters,All Year,No,1.0.0,Elegant,work,Yes,For sale,CapHatDetective1,11819,hG3EBHxFL38zt2KaF
detective hat,Beige,No,2100,525,Beige,Beige,1x1,Able Sisters,All Year,No,1.0.0,Elegant,work,Yes,For sale,CapHatDetective2,11820,omkTsG5zKQggz5kh6
DJ cap,Blue,No,770,192,Blue,Gray,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; comfy; sporty,No,For sale,CapBangsHeadphone0,5682,m2A9G6oaXagTxdqBL
DJ cap,Pink,No,770,192,Pink,Gray,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; comfy; sporty,No,For sale,CapBangsHeadphone1,11536,nSjJxHePsoxyZkCBv
DJ cap,Orange,No,770,192,Orange,Gray,1x1,Able Sisters,All Year,No,1.0.0,Simple,everyday; comfy; sporty,No,For sale,CapBangsHeadphone2,11537,5p3Q6mLEqr2CC7zRS
DJ cap,Black,No,770,192,Black,Gray,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,everyday; comfy; sporty,No,For sale,CapBangsHeadphone3,11538,goCGnSxhi3dXDzWrb
do-rag,Yellow,No,560,140,Yellow,White,1x1,Able Sisters,All Year,No,1.0.0,Simple,work,Yes,For sale,CapHatTriangle0,5145,REoEqtTNsTJMRwEbK
do-rag,Blue,No,560,140,Blue,White,1x1,Able Sisters,All Year,No,1.0.0,Simple,work,Yes,For sale,CapHatTriangle1,10744,Hit7pRscB5rzESY7p
do-rag,Red,No,560,140,Red,White,1x1,Able Sisters,All Year,No,1.0.0,Simple,work,Yes,For sale,CapHatTriangle2,10745,59YYmLu9PCXhnG7rQ
do-rag,Pink,No,560,140,Pink,White,1x1,Able Sisters,All Year,No,1.0.0,Simple,work,Yes,For sale,CapHatTriangle3,10746,nHiB24TbQu6WZiKWt
do-rag,Black,No,560,140,Black,White,1x1,Able Sisters,All Year,No,1.0.0,Simple,work,Yes,For sale,CapHatTriangle4,10747,kMwprrwYCa7gHoxwd
do-rag,Purple,No,560,140,Purple,White,1x1,Able Sisters,All Year,No,1.0.0,Simple,work,Yes,For sale,CapHatTriangle5,10748,2T2zrhHDbm9g7JPgL
do-rag,Green,No,560,140,Green,White,1x1,Able Sisters,All Year,No,1.0.0,Simple,work,Yes,For sale,CapHatTriangle6,10749,ZkS777yWnbeDvLwRs
do-rag,Beige,No,560,140,Beige,White,1x1,Able Sisters,All Year,No,1.0.0,Simple,work,Yes,For sale,CapHatTriangle7,10750,4DbxvejJF4rG9XJN8
dotted shower cap,Pink,No,560,140,Pink,Pink,1x1,Able Sisters,All Year,No,1.0.0,Simple,comfy,Yes,For sale,CapHatShowercap0,5298,8r6Dii3ZfTYyRTTjq
dotted shower cap,Blue,No,560,140,Light blue,Light blue,1x1,Able Sisters,All Year,No,1.0.0,Simple,comfy,Yes,For sale,CapHatShowercap1,10825,EdHBGXayXrAsHKEBr
earth-egg shell,None,Yes,NFS,800,Red,Yellow,1x1,Crafting,All Year,No,1.1.0a,Active,fairy tale; party; theatrical,Yes,Not for sale,CapHatEggground0,12439,h6ryjyiv5qwNZm9eB
egg party hat,None,Yes,NFS,4800,Colorful,Colorful,1x1,Crafting,All Year,No,1.1.0a,Gorgeous,fairy tale; party; theatrical,Yes,Not for sale,CapHatEggparty0,12446,Bb3qhdGwvMtNwT5GZ
eggshell,White,No,560,140,White,White,1x1,Able Sisters,All Year,Yes,1.0.0,Simple,fairy tale; party; theatrical,Yes,For sale,CapHatEggWhite,5642,TEiK2TDpJv6JHYgrp
elder mask,White,No,NFS,1500,Beige,Black,1x1,Gulliver,All Year,No,1.0.0,Elegant,goth; theatrical,Yes,Not for sale,CapMaskOkinaWhite,6035,bh3dK6zyGkdsDwhkr
elegant hat,Purple,No,2100,525,Purple,Purple,1x1,Able Sisters,All Year,No,1.0.0,Elegant,fairy tale; formal; party; theatrical,Yes,For sale,CapHatElegant0,5351,f7zQnF4fRqSuATtXx
elegant hat,Green,No,2100,525,Green,Green,1x1,Able Sisters,All Year,No,1.0.0,Elegant,fairy tale; formal; party; theatrical,Yes,For sale,CapHatElegant1,10888,QduKLLEmHAAHLo3C3
elegant hat,Red,No,2100,525,Red,Red,1x1,Able Sisters,All Year,No,1.0.0,Elegant,fairy tale; formal; party; theatrical,Yes,For sale,CapHatElegant2,10889,GWEAhf57GwXo3boXZ
elegant hat,White,No,2100,525,White,White,1x1,Able Sisters,All Year,No,1.0.0,Elegant,fairy tale; formal; party; theatrical,Yes,For sale,CapHatElegant3,10890,u4Sb2dKkCR7iMQxWC
elegant hat,Black,No,2100,525,Black,Black,1x1,Able Sisters,All Year,Yes,1.0.0,Elegant,fairy tale; formal; party; theatrical,Yes,For sale,CapHatElegant4,10891,mjttiaNjDvBNuTRZk
explorer's hat,Camel,No,1040,260,Beige,Beige,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,CapHatExpedition0,5136,Ja3vyxddBABXJdnyQ
explorer's hat,Avocado,No,1040,260,Green,Green,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,CapHatExpedition1,11809,Ydh2XcTMXEErnPn5x
explorer's hat,Beige,No,1040,260,Gray,Gray,1x1,Able Sisters,All Year,Yes,1.0.0,Active,outdoorsy; work,Yes,For sale,CapHatExpedition2,11810,u2tGd3cFjEEuDmKPy
explorer's hat,Blue,No,1040,260,Blue,Blue,1x1,Able Sisters,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,CapHatExpedition3,11811,TyiG26o9CgAF2h8LA
fairy-tale hood,Red,No,1560,390,Red,Red,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; theatrical,No,For sale,CapBangsCowl0,5323,p3AtA6bS7YcZLq3Qw
fairy-tale hood,Pink,No,1560,390,Pink,Pink,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; theatrical,No,For sale,CapBangsCowl1,11836,sR9v8xTFNRtNbKmG5
fairy-tale hood,Yellow,No,1560,390,Yellow,Yellow,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; theatrical,No,For sale,CapBangsCowl2,11837,Wx5B35p2xXLd5mPnC
fairy-tale hood,Green,No,1560,390,Green,Green,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; theatrical,No,For sale,CapBangsCowl3,11838,s27b2n9G7LNTDLeCh
fairy-tale hood,Blue,No,1560,390,Blue,Blue,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; theatrical,No,For sale,CapBangsCowl4,11839,f6NNsRJYLfGSDpmNC
fairy-tale hood,Light blue,No,1560,390,Light blue,Light blue,1x1,Able Sisters,All Year,No,1.0.0,Cute,fairy tale; theatrical,No,For sale,CapBangsCowl5,11840,zDirv3XciaScThq7G
