Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
noble zap suit,Black,No,2760,690,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,TopsTexOnepieceAlineLHeroine5,9485,RxE8eE7oWSzha2azs
noble zap suit,Silver,No,2760,690,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,TopsTexOnepieceAlineLHeroine6,9486,7AMJcaqTCzK8ymKg5
noble zap suit,White,No,2760,690,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,TopsTexOnepieceAlineLHeroine7,9487,bxpAkQgfGH8Hu3Az3
nurse's dress uniform,Pink,No,2200,550,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,work,Yes,For sale,TopsTexOnepieceBoxHNurse0,3347,KoRLxhbH9HcPtTstZ
nurse's dress uniform,White,No,2200,550,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,work,Yes,For sale,TopsTexOnepieceBoxHNurse1,7792,aQoLvyKfKHh8t8ZoC
nurse's dress uniform,Blue,No,2200,550,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,work,Yes,For sale,TopsTexOnepieceBoxHNurse2,7793,WCR64RSgwSQFdwdwz
office uniform,Blue,No,1600,400,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,Yes,For sale,TopsTexOnepieceBoxLOffice0,4336,CHr7QHcteceHeRKDq
office uniform,Pink,No,1600,400,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,Yes,For sale,TopsTexOnepieceBoxLOffice1,9030,a4tX93FxmaMvetYTK
office uniform,Gray,No,1600,400,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,formal; work,Yes,For sale,TopsTexOnepieceBoxLOffice2,9031,bJgB57F4KgCoZEpwf
old commoner's kimono,Golden yellow,No,1920,480,Yellow,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday,Yes,For sale,TopsTexOnepieceKimonoLShitamachi0,5801,sm4SqwzM6mCfrNxpQ
old commoner's kimono,Blue,No,1920,480,Blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday,Yes,For sale,TopsTexOnepieceKimonoLShitamachi1,8996,cpiNa3XwYbc7ss94M
old commoner's kimono,Green,No,1920,480,Green,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday,Yes,For sale,TopsTexOnepieceKimonoLShitamachi2,8997,uhHHyR25aWHM2kdWy
old commoner's kimono,Red,No,1920,480,Red,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,everyday,Yes,For sale,TopsTexOnepieceKimonoLShitamachi3,8998,BzjTwgR5a75zrnhvg
orange dress,Orange,Yes,NFS,1600,Orange,Yellow,1x1,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,Not for sale,TopsTexOnepieceAlineNOrange,3288,8m2LZar64pBxMzkP9
overall dress,Denim,No,2000,500,Blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday,Yes,For sale,TopsTexOnepieceBoxHJumperskirt0,3059,eozpEh54SWuKonthQ
overall dress,Yellow,No,2000,500,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday,Yes,For sale,TopsTexOnepieceBoxHJumperskirt1,4164,MBaBuo7n332se5hpy
overall dress,Beige,No,2000,500,Beige,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday,Yes,For sale,TopsTexOnepieceBoxHJumperskirt2,4165,i9JWQoWRCFxjpQwLQ
overall dress,Red,No,2000,500,Red,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday,Yes,For sale,TopsTexOnepieceBoxHJumperskirt3,4166,MCCfWRuJBeqQH9YfJ
overall dress,Green,No,2000,500,Green,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday,Yes,For sale,TopsTexOnepieceBoxHJumperskirt4,9012,xhsDpu4bcn5B8eSr6
oversized print dress,Pink,No,1800,450,Pink,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,party; vacation,Yes,For sale,TopsTexOnepieceBoxNStandard0,4556,Z9DZhJNquxP5Q84fj
oversized print dress,Blue,No,1800,450,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,party; vacation,Yes,For sale,TopsTexOnepieceBoxNStandard1,7917,MTQs5rCo8TsDLS4xX
oversized print dress,Green,No,1800,450,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,party; vacation,Yes,For sale,TopsTexOnepieceBoxNStandard2,7918,nXEJa62GiLMSp8nER
oversized print dress,Brown,No,1800,450,Brown,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,party; vacation,Yes,For sale,TopsTexOnepieceBoxNStandard3,7919,uF57PFc67HxykCaSd
oversized print dress,Orange,No,1800,450,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,party; vacation,Yes,For sale,TopsTexOnepieceBoxNStandard4,7920,YBzq9qZf4Frd5T7Jg
oversized print dress,Beige,No,1800,450,Beige,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,party; vacation,Yes,For sale,TopsTexOnepieceBoxNStandard5,7921,3o3hBZaLdaE7psyrW
oversized-sweats dress,Red,No,1500,375,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,everyday; comfy; sporty,Yes,For sale,TopsTexOnepieceRibLSwitchsweat0,4424,xknLuBzRhM9hPdBK4
oversized-sweats dress,Light blue,No,1500,375,Light blue,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,everyday; comfy; sporty,Yes,For sale,TopsTexOnepieceRibLSwitchsweat1,7988,K3WdePZCz8Dc82jD6
oversized-sweats dress,Yellow,No,1500,375,Yellow,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,everyday; comfy; sporty,Yes,For sale,TopsTexOnepieceRibLSwitchsweat2,7989,8QSqYNHbpWaWcWYP3
oversized-sweats dress,Orange,No,1500,375,Orange,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Active,everyday; comfy; sporty,Yes,For sale,TopsTexOnepieceRibLSwitchsweat3,7990,9Cp7fBqTj8hvBAAdh
oversized-sweats dress,Pink,No,1500,375,Pink,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,everyday; comfy; sporty,Yes,For sale,TopsTexOnepieceRibLSwitchsweat4,7991,byiYKJGw8Zzbt9uAm
painter's coverall,Beige,No,1600,400,Beige,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexOnepieceOverallLPaint0,10910,f46EfTKkDog4ng2bs
painter's coverall,Green,No,1600,400,Green,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexOnepieceOverallLPaint1,12021,4htkPc9TpCJJDv5wT
painter's coverall,White,No,1600,400,White,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexOnepieceOverallLPaint2,12022,wwAgwGbc6BDKCkwLg
pajama dress,Navy blue,No,1200,300,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,For sale,TopsTexOnepieceBoxLPajamas0,11096,y3z8HxRdcrB9szWde
pajama dress,Green,No,1200,300,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,For sale,TopsTexOnepieceBoxLPajamas1,11931,D4esgyazM2m52wrSe
pajama dress,Gray,No,1200,300,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,For sale,TopsTexOnepieceBoxLPajamas2,11932,sGKAJ4A5S3kaRETrH
pajama dress,Berry red,No,1200,300,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,For sale,TopsTexOnepieceBoxLPajamas3,11933,ac88r42SeCdZenuc8
pajama dress,Brown,No,1200,300,Brown,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,For sale,TopsTexOnepieceBoxLPajamas4,11934,XHTtjH6eeuoeXFgP3
palatial tank dress,White,No,2520,630,White,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal,Yes,For sale,TopsTexOnepieceAlongNNile,3441,YGq2DbcARDEJNyRiD
parka and shirtdress,Blue,No,1600,400,Black,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,everyday; comfy,Yes,For sale,TopsTexOnepieceRibLParkershirt0,4468,Pr9oiWxadrqDwZZHm
parka and shirtdress,Yellow,No,1600,400,Black,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,everyday; comfy,Yes,For sale,TopsTexOnepieceRibLParkershirt1,7992,ZJ8mFBsCjuJqxwXs6
parka and shirtdress,Red,No,1600,400,Black,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,everyday; comfy,Yes,For sale,TopsTexOnepieceRibLParkershirt2,7993,neCr4qDK6ueGwttNT
parka dress,Yellow,No,1600,400,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,Yes,For sale,TopsTexOnepieceRibLParka0,3226,Ybwoh2SfcyNfqXddi
parka dress,Orange,No,1600,400,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,Yes,For sale,TopsTexOnepieceRibLParka1,4160,pCqcMNfoJnx3CkLug
parka dress,Blue,No,1600,400,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,Yes,For sale,TopsTexOnepieceRibLParka2,4161,phHyrch7gQ9ueyzdx
parka dress,Green,No,1600,400,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,Yes,For sale,TopsTexOnepieceRibLParka3,4162,ZH3Qpg9GysmBckroj
parka dress,Pink,No,1600,400,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,Yes,For sale,TopsTexOnepieceRibLParka4,4163,fZoSCvRo4AWEncnjZ
peach dress,Peach,Yes,NFS,1600,Pink,Green,1x1,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,Not for sale,TopsTexOnepieceAlineNPeach0,9839,o49djJSXNXcBzC2GR
peacoat-and-skirt combo,Blue,No,2400,600,Blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,everyday,Yes,For sale,TopsTexOnepieceAlineLPcoat0,4594,ketaNzZAqrNJ53aET
peacoat-and-skirt combo,Red,No,2400,600,Red,Gray,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Yes,1.0.0,Cute,everyday,Yes,For sale,TopsTexOnepieceAlineLPcoat1,8962,KLeTAhgAhMSSbHQPo
pear dress,Beige,Yes,NFS,1600,Yellow,Green,1x1,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,Not for sale,TopsTexOnepieceAlineNPear0,9837,79EsrMSAgifW3GkvK
pharaoh's outfit,White,No,2520,630,White,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal,Yes,For sale,TopsTexOnepieceBlongHEgypt,3577,ejDouBwmCTZW56z25
pilot's uniform,Navy blue,No,2240,560,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,Yes,For sale,TopsTexOnepieceOverallLPilot0,3612,ZKMwSPaG7mMLg2E5K
pilot's uniform,Black,No,2240,560,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,Yes,For sale,TopsTexOnepieceOverallLPilot1,8119,6hYJKeYCjM6YY858S
pilot's uniform,Light blue,No,2240,560,Light blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,Yes,For sale,TopsTexOnepieceOverallLPilot2,8120,4jd2m5My9YkYmHHbW
pinafore,Dark blue,No,1600,400,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; work,Yes,For sale,TopsTexOnepieceBlongLKappogi0,3536,7dS6vs5tkrSPazK5R
pinafore,Pink,No,1600,400,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; work,Yes,For sale,TopsTexOnepieceBlongLKappogi1,8978,HiXPJd7mtPoZfHb9C
pinafore,Muslin,No,1600,400,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; work,Yes,For sale,TopsTexOnepieceBlongLKappogi2,8979,fgFxdBzfnqgqYv2wD
pineapple dress,Yellow,No,1500,375,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,fairy tale; party; vacation,Yes,For sale,TopsTexOnepieceAlineNPineapple,3293,XpKtwLGCYupcZLzpM
pintuck-pleated dress,Pink,No,1600,400,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceBalloonHDolly0,4506,n2qR8Y9Ty42MxevTk
pintuck-pleated dress,Lime,No,1600,400,Yellow,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceBalloonHDolly1,8885,2genTxQ5NgTbqgSii
pintuck-pleated dress,Green,No,1600,400,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceBalloonHDolly2,8886,kK5Lv2DCMPhehG7rc
pintuck-pleated dress,Purple,No,1600,400,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceBalloonHDolly3,8887,dPNryWkcy6o8ziWsa
pintuck-pleated dress,Light blue,No,1600,400,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceBalloonHDolly4,8888,4JwPsp3g2WkouhJmx
pintuck-pleated dress,Brown,No,1600,400,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceBalloonHDolly5,8889,9WgohGnt8ioNSE6Qq
PJ outfit,Blue,No,1050,262,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,For sale,TopsTexOnepieceOverallLPajama0,3354,Hh93vFpskZECBSKug
PJ outfit,Navy blue,No,1050,262,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,For sale,TopsTexOnepieceOverallLPajama1,7823,98XKhkTNLCNitprQ9
PJ outfit,Gray,No,1050,262,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,For sale,TopsTexOnepieceOverallLPajama2,7824,tWi338dD2CjyqJ7km
PJ outfit,Green,No,1050,262,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,For sale,TopsTexOnepieceOverallLPajama3,7825,s8yZb3XciybiAkHC3
PJ outfit,Red,No,1050,262,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,For sale,TopsTexOnepieceOverallLPajama4,7826,TzF6MBe6RuLfL7yM7
plaid-print dress,Fancy plaid,No,2000,500,Light blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,everyday; fairy tale; vacation,Yes,For sale,TopsTexOnepieceBalloonNBlockcheck0,4399,HCoMym75fpYFxSMJY
plaid-print dress,Energetic plaid,No,2000,500,Orange,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,For sale,TopsTexOnepieceBalloonNBlockcheck1,9419,jLZAWsFfBACKymrc4
plaid-print dress,Dreamy plaid,No,2000,500,Purple,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,For sale,TopsTexOnepieceBalloonNBlockcheck2,9420,rygadWKz4zwXFANhr
plaid-print dress,Sweet plaid,No,2000,500,Green,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,For sale,TopsTexOnepieceBalloonNBlockcheck3,9421,DTH6EPwfQf57Pt3wm
plover dress,Brown,No,1600,400,Brown,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,For sale,TopsTexOnepieceBoxLChidori0,3128,LnCwqduLJGHRYMgD7
plover dress,Gray,No,1600,400,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,For sale,TopsTexOnepieceBoxLChidori1,9020,jRJowZRTyQ8R3skgp
plover dress,Green,No,1600,400,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,For sale,TopsTexOnepieceBoxLChidori2,9021,aptuK7zDfSWpNTRbf
power suit,Blue,No,3780,945,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLPowered1,11564,nYmxvwFSt8XdqxWbb
power suit,Green,No,3780,945,Green,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLPowered2,11565,eGC45JTRAptLhS8N4
power suit,Black,No,3780,945,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLPowered3,11566,6c7PyRN3DcL2eszjK
power suit,Red,No,3780,945,Red,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLPoweredRed,5424,JLux4SCMvatByGFei
prim outfit,Blue,No,1920,480,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party; work,Yes,For sale,TopsTexOnepieceBoxLEnsemble0,2784,WGm3FCGSraoJ23kTb
prim outfit,Gray,No,1920,480,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party; work,Yes,For sale,TopsTexOnepieceBoxLEnsemble1,9018,dwhn8jtzpwSmhNbB6
prim outfit,Pink,No,1920,480,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party; work,Yes,For sale,TopsTexOnepieceBoxLEnsemble2,9019,xCN5uLaSms6wLhJpR
princess dress,Blue,No,5500,1375,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,For sale,TopsTexOnepieceDressLPrincess0,3260,7sMdP8aHLzCnrcLpy
princess dress,Green,No,5500,1375,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,For sale,TopsTexOnepieceDressLPrincess1,8231,3kqNDFY6HoA43GNHy
princess dress,Yellow,No,5500,1375,Yellow,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,For sale,TopsTexOnepieceDressLPrincess2,8232,jfoqBc36qZ8uR2pnf
princess dress,Pink,No,5500,1375,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,For sale,TopsTexOnepieceDressLPrincess3,8233,pXnjFKAzpBec8SvZT
princess dress,Purple,No,5500,1375,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,For sale,TopsTexOnepieceDressLPrincess4,8234,37AubjtqpQpC4GSHt
princess dress,Mint,No,5500,1375,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,For sale,TopsTexOnepieceDressLPrincess5,8235,8ZQXD2XtabBrox7Mg
princess dress,Orange,No,5500,1375,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,For sale,TopsTexOnepieceDressLPrincess6,8236,e3KEmakQCX3a58SyZ
